-4.057550;0.861249;0.674145;0.952362
-4.118075;0.860694;0.673802;0.957162
-4.178600;0.860192;0.673481;0.961287
-4.239125;0.859732;0.673179;0.964574
-4.299650;0.859316;0.672897;0.967925
-4.360175;0.858947;0.672648;0.971524
-4.420700;0.858598;0.672451;0.973123
-4.481225;0.858264;0.672293;0.974213
-4.541750;0.857949;0.672158;0.975693
-4.602275;0.857653;0.672036;0.977251
-4.662800;0.857361;0.671921;0.977444
-4.723325;0.857084;0.671811;0.978649
-4.783850;0.856818;0.671702;0.979505
-4.844375;0.856573;0.671595;0.981071
-4.904900;0.856354;0.671488;0.983099
-4.965425;0.856144;0.671382;0.983833
-5.025950;0.855932;0.671276;0.983678
-5.086475;0.855716;0.671171;0.983326
-5.147000;0.855513;0.671073;0.984312
-5.207525;0.855303;0.670989;0.983811
-5.268050;0.855099;0.670918;0.984327
-5.328575;0.854905;0.670878;0.985034
-5.389100;0.854728;0.670863;0.986322
-5.449625;0.854565;0.670842;0.987482
-5.510150;0.854402;0.670781;0.987432
-5.570675;0.854234;0.670706;0.987013
-5.631200;0.854046;0.670622;0.985505
-5.691725;0.853854;0.670545;0.985229
-5.752250;0.853675;0.670487;0.986186
-5.812775;0.853523;0.670473;0.988289
-5.873300;0.853393;0.670508;0.989979
-5.933825;0.853276;0.670575;0.990993
-5.994350;0.853168;0.670627;0.991608
-6.054875;0.853092;0.670678;0.994184
-6.115400;0.853026;0.670705;0.994905
-6.175925;0.852943;0.670668;0.993564
-6.236450;0.852858;0.670594;0.993487
-6.296975;0.852777;0.670502;0.993714
-6.357500;0.852699;0.670406;0.994038
-6.418025;0.852619;0.670317;0.993844
-6.478550;0.852548;0.670249;0.994508
-6.539075;0.852457;0.670212;0.992982
-6.599600;0.852392;0.670209;0.994980
-6.660125;0.852331;0.670238;0.995260
-6.720650;0.852263;0.670301;0.994763
-6.781175;0.852186;0.670379;0.994087
-6.841700;0.852105;0.670446;0.993742
-6.902225;0.852015;0.670472;0.993068
-6.962750;0.851933;0.670485;0.993692
-7.023275;0.851830;0.670473;0.992074
-7.083800;0.851700;0.670407;0.989974
-7.144325;0.851556;0.670314;0.988853
-7.204850;0.851393;0.670218;0.987461
-7.265375;0.851219;0.670132;0.986540
-7.325900;0.851048;0.670061;0.986823
-7.386425;0.850933;0.670007;0.991193
-7.446950;0.850866;0.669963;0.994763
-7.507475;0.850832;0.669926;0.997427
-7.568000;0.850789;0.669889;0.996701
-7.628525;0.850734;0.669846;0.995702
-7.689050;0.850672;0.669798;0.995266
-7.749575;0.850609;0.669748;0.995134
-7.810100;0.850554;0.669711;0.995766
-7.870625;0.850520;0.669701;0.997339
-7.931150;0.850521;0.669748;1.000108
-7.991675;0.850551;0.669836;1.002329
-8.052200;0.850571;0.669954;1.001539
-8.112725;0.850582;0.670095;1.000858
-8.173250;0.850583;0.670236;1.000061
-8.233775;0.850566;0.670346;0.998662
-8.294300;0.850495;0.670382;0.994579
-8.354825;0.850462;0.670380;0.997409
-8.415350;0.850437;0.670324;0.998085
-8.475875;0.850384;0.670187;0.995902
-8.536400;0.850301;0.669987;0.993630
-8.596925;0.850189;0.669749;0.991377
-8.657450;0.850037;0.669499;0.988240
-8.717975;0.849838;0.669269;0.984672
-8.778500;0.849600;0.669110;0.981614
-8.839025;0.849355;0.669021;0.981166
-8.899550;0.849107;0.669074;0.980865
-8.960075;0.848995;0.669302;0.991367
-9.020600;0.849130;0.669644;1.010357
-9.081125;0.849523;0.670035;1.030354
-9.141650;0.849938;0.670463;1.031945
-9.202175;0.850496;0.670905;1.043035
-9.262700;0.851174;0.671359;1.052276
-9.323225;0.851877;0.671676;1.054215
-9.383750;0.852379;0.671709;1.054215
-9.444275;0.852806;0.672515;1.054215
-9.504800;0.852705;0.672515;1.054215
-9.565325;0.852600;0.672473;1.054215
-9.625850;0.852495;0.672534;1.054215
-9.686375;0.852384;0.672251;1.054215
-9.746900;0.852300;0.671987;1.054215
-9.807425;0.852375;0.671578;1.054215
-9.867950;0.852057;0.670021;1.054215
-9.928475;0.850780;0.668126;1.054215
-9.989000;0.848308;0.668082;1.054215
